frame_name;position;guessed_gender;actor;gender;top;right;bottom;left
TheDescendants-18251.jpeg;[259.63895  -44.016335 521.78577  332.17386 ];M;George_Clooney;M;520;5270;3200;2600
TheDescendants-19001.jpeg;[278.29056  47.25539 470.87115 316.42224];M;George_Clooney;M;930;4890;3160;2660
TheDescendants-19251.jpeg;[273.16635    6.785483 481.63623  313.33813 ];M;George_Clooney;M;680;4890;2910;2660
TheDescendants-21001.jpeg;[521.14856   37.365253 586.0488   126.06824 ];M;George_Clooney;M;550;5850;1300;5110
TheDescendants-21501.jpeg;[405.60303   57.411507 553.6799   267.78455 ];M;George_Clooney;M;770;5510;2630;3660
TheDescendants-22251.jpeg;[390.36917   48.353836 560.6273   287.0281  ];M;George_Clooney;M;980;5720;2840;3860
TheDescendants-23251.jpeg;[477.96188  74.64438 658.30756 310.39612];M;George_Clooney;M;1180;6550;3040;4690
TheDescendants-23251.jpeg;[192.28464 124.24759 228.34589 172.83653];F;George_Clooney;M;1180;6550;3040;4690
TheDescendants-24001.jpeg;[465.47977  69.48253 607.9387  271.46982];M;George_Clooney;M;980;6130;2840;4280
TheDescendants-24001.jpeg;[446.35107    -5.4658456 481.83124    38.10735  ];F;George_Clooney;M;980;6130;2840;4280
TheDescendants-24251.jpeg;[542.8604   57.85639 648.3957  192.90166];M;George_Clooney;M;800;6410;1870;5330
TheDescendants-24251.jpeg;[463.88974   15.157535 490.10428   54.139294];M;George_Clooney;M;800;6410;1870;5330
TheDescendants-24251.jpeg;[693.4286    10.887783 708.3986    28.058603];F;George_Clooney;M;800;6410;1870;5330
TheDescendants-30251.jpeg;[385.0938    29.628756 440.5088   108.70571 ];M;George_Clooney;M;390;4460;1010;3840
TheDescendants-30251.jpeg;[607.5896  105.68939 644.0169  152.77348];F;George_Clooney;M;390;4460;1010;3840
TheDescendants-30251.jpeg;[195.99138 177.60655 249.73413 246.84566];F;George_Clooney;M;390;4460;1010;3840
TheDescendants-30501.jpeg;[281.11505  82.23681 432.00876 292.07358];M;George_Clooney;M;1180;4480;3040;2620
TheDescendants-30501.jpeg;[745.19617 202.26483 806.73456 287.6433 ];F;George_Clooney;M;1180;4480;3040;2620
TheDescendants-34251.jpeg;[403.60193   26.339794 502.21655  157.24307 ];M;George_Clooney;M;440;4970;1520;3900
TheDescendants-38251.jpeg;[477.62598 149.81915 647.73834 365.5731 ];F;Shailene_Woodley;F;2010;6550;3600;4690
TheDescendants-39001.jpeg;[318.63596  35.48259 409.25397 164.98975];M;George_Clooney;M;560;4260;1630;3180
TheDescendants-39751.jpeg;[515.07874  37.49417 605.14795 161.44972];M;George_Clooney;M;660;5930;1560;5040
TheDescendants-40501.jpeg;[531.2835    44.103123 622.0708   167.63348 ];M;George_Clooney;M;680;6290;1750;5210
TheDescendants-40751.jpeg;[499.938    74.14704 633.95123 264.11594];M;George_Clooney;M;1160;6310;2700;4760
TheDescendants-41001.jpeg;[532.72864   33.024254 620.6753   159.84227 ];M;George_Clooney;M;660;6130;1560;5240
TheDescendants-41251.jpeg;[531.1458    42.554253 618.4753   163.39287 ];M;George_Clooney;M;660;6130;1560;5240
TheDescendants-41501.jpeg;[532.8745    45.867077 624.3502   169.64561 ];M;George_Clooney;M;680;6170;1750;5090
TheDescendants-42751.jpeg;[503.8844   35.71313 604.48975 176.69312];M;George_Clooney;M;560;6050;1630;4970
TheDescendants-44001.jpeg;[400.28064   39.067654 547.4416   249.58177 ];M;George_Clooney;M;570;5720;2420;3860
TheDescendants-45001.jpeg;[342.61688   47.471638 502.6131   273.17798 ];M;George_Clooney;M;770;5100;2630;3240
TheDescendants-47251.jpeg;[275.99036  62.70282 420.67432 271.0848 ];M;George_Clooney;M;770;4480;2630;2620
TheDescendants-48001.jpeg;[402.34955  33.02915 579.9699  289.74265];M;George_Clooney;M;680;5880;2910;3650
TheDescendants-50501.jpeg;[347.88684  33.88381 556.4089  328.93213];M;George_Clooney;M;930;5380;3160;3150
TheDescendants-51001.jpeg;[372.0884   52.47113 549.397   304.1001 ];M;George_Clooney;M;930;5630;3160;3400
TheDescendants-51251.jpeg;[382.76608  46.32154 561.0172  305.7607 ];M;George_Clooney;M;930;5880;3160;3650
TheDescendants-56251.jpeg;[466.75653   43.581917 583.1022   202.78404 ];M;George_Clooney;M;670;5830;1960;4540
TheDescendants-58501.jpeg;[298.7664   65.61092 360.18625 146.84608];M;Nick_Krause;M;800;3560;1420;2940
TheDescendants-58501.jpeg;[496.86075   50.906708 583.7413   187.86868 ];F;Nick_Krause;M;800;3560;1420;2940
TheDescendants-61001.jpeg;[ 90.98229  66.02102 251.03137 272.57523];F;Nick_Krause;M;980;2530;2530;980
TheDescendants-61001.jpeg;[609.85394  87.33955 727.1637  243.13307];F;Nick_Krause;M;980;2530;2530;980
TheDescendants-63751.jpeg;[224.0146  108.95082 350.26422 274.86783];F;George_Clooney;M;520;7060;3200;4380
TheDescendants-63751.jpeg;[481.35376   13.794791 709.0255   329.69766 ];M;George_Clooney;M;520;7060;3200;4380
TheDescendants-64251.jpeg;[586.0092  -37.70579 850.6345  323.32867];M;George_Clooney;M;230;8250;2900;5570
TheDescendants-64251.jpeg;[250.82901   49.466263 384.7158   235.62823 ];F;George_Clooney;M;230;8250;2900;5570
TheDescendants-67001.jpeg;[359.12     82.85371 392.6303  128.01543];M;George_Clooney;M;900;3890;1260;3530
TheDescendants-68001.jpeg;[343.13376  46.29938 417.81168 152.14441];M;George_Clooney;M;560;4340;1460;3440
TheDescendants-68001.jpeg;[670.1057   93.41603 724.199   173.98767];F;George_Clooney;M;560;4340;1460;3440
TheDescendants-68751.jpeg;[345.64563   49.987583 467.87415  229.5541  ];M;George_Clooney;M;810;4940;2360;3390
TheDescendants-69501.jpeg;[480.83304   25.564299 633.85516  250.88702 ];M;George_Clooney;M;570;6340;2420;4480
TheDescendants-69501.jpeg;[ 82.23731 104.25486 376.6035  326.69025];M;George_Clooney;M;570;6340;2420;4480
TheDescendants-70251.jpeg;[310.01266   27.44136  366.4425   106.244026];M;George_Clooney;M;300;3780;1050;3030
TheDescendants-72251.jpeg;[485.193     37.359455 622.3056   264.2265  ];F;Shailene_Woodley;F;810;6140;2360;4590
TheDescendants-72251.jpeg;[ 37.88367 -77.28863 219.86935 257.15332];M;Shailene_Woodley;F;810;6140;2360;4590
TheDescendants-76751.jpeg;[336.09088  52.18537 482.02493 255.60536];M;George_Clooney;M;980;4940;2530;3390
TheDescendants-77001.jpeg;[237.29535   51.038963 363.52872  241.41284 ];M;George_Clooney;M;810;3390;2360;1840
TheDescendants-81251.jpeg;[382.1389   54.81764 478.7804  196.67278];M;George_Clooney;M;920;4850;1990;3780
TheDescendants-81751.jpeg;[387.13208   57.186302 469.6891   170.55873 ];M;George_Clooney;M;760;4740;1660;3840
TheDescendants-82501.jpeg;[312.8305   67.18224 456.2312  253.95683];M;George_Clooney;M;980;4590;2530;3040
TheDescendants-82751.jpeg;[507.7974    49.985695 605.27167  176.8338  ];F;Shailene_Woodley;F;680;6050;1750;4970
TheDescendants-83751.jpeg;[453.56656 122.00611 494.9477  180.88191];F;Shailene_Woodley;F;1300;5040;1820;4520
TheDescendants-83751.jpeg;[400.24228  43.1546  468.67984 149.99283];M;Shailene_Woodley;F;1300;5040;1820;4520
TheDescendants-83751.jpeg;[618.559   246.09636 658.16266 312.8479 ];F;Shailene_Woodley;F;1300;5040;1820;4520
TheDescendants-83751.jpeg;[224.43481 134.22997 239.71516 151.77158];M;Shailene_Woodley;F;1300;5040;1820;4520
TheDescendants-83751.jpeg;[299.6359   55.1069  349.73334 166.46492];F;Shailene_Woodley;F;1300;5040;1820;4520
TheDescendants-83751.jpeg;[117.06291 129.64273 129.32166 148.18452];M;Shailene_Woodley;F;1300;5040;1820;4520
TheDescendants-89001.jpeg;[417.7066    19.625574 496.32343  121.782234];F;George_Clooney;M;960;2850;1860;1950
TheDescendants-89001.jpeg;[223.42372   86.180504 296.73236  196.54832 ];M;George_Clooney;M;960;2850;1860;1950
TheDescendants-89001.jpeg;[581.5494   97.01629 670.9799  253.09264];F;George_Clooney;M;960;2850;1860;1950
TheDescendants-92251.jpeg;[182.51958   52.039677 322.1068   235.87648 ];M;George_Clooney;M;640;3040;2190;1500
TheDescendants-95251.jpeg;[233.06638  34.49296 431.0318  304.39618];M;George_Clooney;M;930;4640;3160;2410
TheDescendants-95501.jpeg;[297.4405    55.168934 485.39145  312.78946 ];M;George_Clooney;M;1180;5100;3040;3240
TheDescendants-96251.jpeg;[304.59915   59.681107 371.70602  156.44618 ];M;George_Clooney;M;800;3860;1550;3120
TheDescendants-96251.jpeg;[584.4299    53.364273 652.73596  152.68167 ];F;George_Clooney;M;800;3860;1550;3120
TheDescendants-98751.jpeg;[273.1159    28.943235 384.54993  187.55614 ];F;Nick_Krause;M;300;4080;1840;2530
TheDescendants-99251.jpeg;[333.62994   33.345783 444.7165   186.39883 ];M;Nick_Krause;M;530;4540;1820;3250
TheDescendants-99751.jpeg;[360.34268   39.056828 469.065    190.49893 ];M;Nick_Krause;M;530;4830;1820;3540
TheGrandBudapestHotel-135751.jpeg;[401.7232   102.098045 495.77316  236.58295 ];M;Tony_Revolori;M;1280;4970;2350;3900
TheGrandBudapestHotel-135751.jpeg;[641.2116   118.637314 727.1118   236.98152 ];F;Tony_Revolori;M;1280;4970;2350;3900
TheGrandBudapestHotel-138751.jpeg;[451.072    107.138985 592.9415   331.97366 ];M;Fahrid_Murray_Abraham;M;1500;5970;3050;4420
TheGrandBudapestHotel-139251.jpeg;[475.2305  180.59409 569.2926  331.7727 ];M;Fahrid_Murray_Abraham;M;1990;5690;3070;4620
TheGrandBudapestHotel-139251.jpeg;[237.58685 115.17306 309.76135 274.48987];M;Fahrid_Murray_Abraham;M;1990;5690;3070;4620
TheGrandBudapestHotel-139501.jpeg;[460.8557   110.674576 523.7194   220.73154 ];M;Fahrid_Murray_Abraham;M;1260;5340;2160;4440
TheGrandBudapestHotel-40751.jpeg;[169.9584  170.00792 206.3381  214.43124];F;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[446.6058    95.058105 518.7921   193.75005 ];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[247.5719  134.78853 310.49286 221.0472 ];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[586.6545  147.00323 629.40045 198.75491];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[391.77533 174.34984 411.6409  200.35323];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[778.7884  167.13367 802.8015  196.96255];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[539.7625  173.38557 558.4153  197.9616 ];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[334.65173 191.431   362.90106 223.84644];F;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[344.96762 165.5338  368.8618  192.1024 ];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[655.04126 180.29855 669.37946 198.79306];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[707.4458  175.07332 727.0936  197.62227];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[156.511   136.65631 173.67906 158.51215];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[565.0081  188.27242 586.112   210.22845];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[670.23425 193.99103 685.3909  212.41415];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[629.6587  184.81175 644.9211  203.54645];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[186.8325  132.12105 202.56337 150.67242];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[322.4083  174.78407 340.26413 197.0761 ];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[437.78903 171.49445 457.09857 200.6789 ];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[415.66675 183.00307 432.1492  204.55501];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[810.1293  178.61255 828.38617 200.62827];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[210.75343 140.80913 225.21054 158.55684];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-40751.jpeg;[821.7533  178.93637 838.8354  201.56972];M;Adrien_Brody;M;1060;5240;1960;4340
TheGrandBudapestHotel-42751.jpeg;[445.32654  50.35434 572.6193  247.42252];M;Adrien_Brody;M;810;5800;2360;4250
TheGrandBudapestHotel-42751.jpeg;[827.38434 340.62802 846.7595  367.1669 ];M;Adrien_Brody;M;810;5800;2360;4250
TheGrandBudapestHotel-42751.jpeg;[791.66284 349.15714 818.25745 387.07718];M;Adrien_Brody;M;810;5800;2360;4250
TheGrandBudapestHotel-42751.jpeg;[165.58728 357.28775 187.97372 386.79874];M;Adrien_Brody;M;810;5800;2360;4250
TheGrandBudapestHotel-42751.jpeg;[732.0345  343.9142  748.99695 365.2773 ];M;Adrien_Brody;M;810;5800;2360;4250
TheGrandBudapestHotel-68751.jpeg;[395.61722   55.967163 624.8207   397.53177 ];M;Fahrid_Murray_Abraham;M;930;6370;3160;4140
TheGrandBudapestHotel-74001.jpeg;[459.09726 184.91682 522.75696 274.60843];M;Adrien_Brody;M;1960;5270;2710;4530
TheGrandBudapestHotel-74001.jpeg;[319.07956 249.80309 347.14047 284.4912 ];M;Adrien_Brody;M;1960;5270;2710;4530
TheGrandBudapestHotel-74001.jpeg;[188.68745 240.76407 217.52963 279.8966 ];M;Adrien_Brody;M;1960;5270;2710;4530
TheGrandBudapestHotel-74001.jpeg;[789.0083  207.0339  805.8173  228.15704];M;Adrien_Brody;M;1960;5270;2710;4530
TheGrandBudapestHotel-74001.jpeg;[253.37659 251.07301 280.028   281.64728];M;Adrien_Brody;M;1960;5270;2710;4530
TheGrandBudapestHotel-74751.jpeg;[458.2155   124.243256 550.12823  258.9451  ];M;Adrien_Brody;M;1520;5570;2590;4500
TheGrandBudapestHotel-74751.jpeg;[194.78604 218.78261 226.8375  263.73398];M;Adrien_Brody;M;1520;5570;2590;4500
TheGrandBudapestHotel-74751.jpeg;[315.9928  230.81212 346.2226  270.93674];M;Adrien_Brody;M;1520;5570;2590;4500
TheGrandBudapestHotel-74751.jpeg;[799.12866 197.41612 817.0485  220.85078];M;Adrien_Brody;M;1520;5570;2590;4500
TheGrandBudapestHotel-74751.jpeg;[251.99344 224.19293 283.58725 265.43033];F;Adrien_Brody;M;1520;5570;2590;4500
TheRip-112688.jpeg;[302.6009   83.56427 365.01077 164.92882];M;Steven_Yeun;M;880;3610;1630;2870
TheRip-116775.jpeg;[201.99544  85.98837 301.8462  223.94063];M;Ben_Affleck;M;1040;3060;2110;1990
TheRip-117068.jpeg;[202.26901  88.20867 298.1412  224.8913 ];M;Matt_Damon;M;1160;3060;2230;1990
TheRip-18816.jpeg;[398.812   117.37541 466.77768 207.39447];F;Teyana_Taylor;F;1160;4740;2060;3840
TheRip-18816.jpeg;[ 90.360374  59.810707 174.31813  207.61868 ];M;Teyana_Taylor;F;1160;4740;2060;3840
TheRip-28445.jpeg;[325.5178  136.44803 355.87598 179.17337];F;Sasha_Calle;F;1460;3570;1820;3210
TheRip-28445.jpeg;[ 25.129547 129.64638   91.88546  243.7391  ];M;Sasha_Calle;F;1460;3570;1820;3210
TheRip-28878.jpeg;[313.84134 117.58849 405.18356 236.16481];F;Sasha_Calle;F;1280;4020;2350;2940
TheRip-29108.jpeg;[325.3645  119.19942 411.87115 233.6875 ];F;Sasha_Calle;F;1360;4040;2260;3150
TheRip-58066.jpeg;[179.72319   94.415146 259.1095   199.28722 ];F;Sasha_Calle;F;1160;2650;2060;1750
TheRip-6891.jpeg;[278.90057   84.763855 375.65884  213.9184  ];M;Steven_Yeun;M;920;3660;1990;2590
TheSocialNetwork-103514.jpeg;[162.03445   55.550537 226.60677  133.1709  ];M;Andrew_Garfield;M;920;7240;1990;6170
TheSocialNetwork-103514.jpeg;[265.71338   86.795204 332.35867  180.95213 ];M;Andrew_Garfield;M;920;7240;1990;6170
TheSocialNetwork-103514.jpeg;[622.31024  64.33484 721.75507 203.41759];M;Andrew_Garfield;M;920;7240;1990;6170
TheSocialNetwork-103642.jpeg;[161.41856  56.7392  226.2668  134.38245];M;Andrew_Garfield;M;920;7240;1990;6170
TheSocialNetwork-103642.jpeg;[277.7736    62.030956 361.03638  177.6138  ];F;Andrew_Garfield;M;920;7240;1990;6170
TheSocialNetwork-103642.jpeg;[622.1129   64.32155 721.6087  203.8043 ];M;Andrew_Garfield;M;920;7240;1990;6170
TheSocialNetwork-108756.jpeg;[462.87064   44.492664 530.30084  131.73198 ];M;Jesse_Eisenberg;M;550;5360;1300;4610
TheSocialNetwork-108756.jpeg;[303.6536  290.92816 345.62247 341.949  ];M;Jesse_Eisenberg;M;550;5360;1300;4610
TheSocialNetwork-144253.jpeg;[483.05472  73.31548 574.1147  199.61017];M;Jesse_Eisenberg;M;800;5930;1870;4850
TheSocialNetwork-149880.jpeg;[334.98846  70.21687 440.13287 212.50574];M;Jesse_Eisenberg;M;920;4380;1990;3300
TheSocialNetwork-150455.jpeg;[364.82004  72.32902 467.3355  208.60469];M;Jesse_Eisenberg;M;920;4740;1990;3660
TheSocialNetwork-152426.jpeg;[239.05597  60.06462 367.78745 233.37903];M;Jesse_Eisenberg;M;810;3900;2360;2360
TheSocialNetwork-152943.jpeg;[228.66978   54.454582 357.92285  213.5794  ];M;Jesse_Eisenberg;M;670;3680;1960;2390
TheSocialNetwork-153357.jpeg;[249.49939  53.19818 377.0428  204.03882];M;Jesse_Eisenberg;M;670;3820;1960;2530
TheSocialNetwork-163995.jpeg;[337.63895   28.142199 522.7422   281.11    ];M;Jesse_Eisenberg;M;770;5100;2630;3240
TheSocialNetwork-28942.jpeg;[-13.563229  55.192005 108.93018  222.48584 ];M;Jesse_Eisenberg;M;640;5620;2190;4080
TheSocialNetwork-28942.jpeg;[441.1476    56.183712 567.8918   227.17369 ];M;Jesse_Eisenberg;M;640;5620;2190;4080
TheSocialNetwork-93860.jpeg;[599.3905  140.57321 664.2318  223.53127];M;Jesse_Eisenberg;M;1460;6680;2210;5940
TheSocialNetwork-93860.jpeg;[282.40866   46.633495 346.81488  144.32068 ];M;Jesse_Eisenberg;M;1460;6680;2210;5940
TheSocialNetwork-96238.jpeg;[405.5835   71.7919  490.17374 183.83702];F;Jesse_Eisenberg;M;560;2110;1630;1030
TheSocialNetwork-96238.jpeg;[114.14084   53.649643 202.03261  170.3272  ];M;Jesse_Eisenberg;M;560;2110;1630;1030
TheSocialNetwork-96238.jpeg;[655.73926  53.5641  745.6986  162.87744];M;Jesse_Eisenberg;M;560;2110;1630;1030
TheSocialNetwork-96356.jpeg;[404.75916   61.477856 490.8114   172.72725 ];F;Jesse_Eisenberg;M;760;1950;1660;1060
TheSocialNetwork-96356.jpeg;[649.526     52.283333 736.68225  165.12724 ];M;Jesse_Eisenberg;M;760;1950;1660;1060
TheSocialNetwork-96356.jpeg;[111.29588  54.70387 200.22812 173.03162];M;Jesse_Eisenberg;M;760;1950;1660;1060
TheTown-128501.jpeg;[422.77817 -32.8046  697.7608  331.40366];F;Rebecca_Hall;F;520;6760;3200;4090
TheTown-134251.jpeg;[154.29633   20.500624 312.21146  215.55946 ];M;Jeremy_Renner;M;640;3220;2190;1670
TheTown-134501.jpeg;[212.99924   15.361881 366.85535  215.10172 ];M;Jeremy_Renner;M;360;4070;2220;2210
TheTown-142751.jpeg;[252.96312  32.62138 323.03433 129.4934 ];M;Pete_Postlethwaite;M;470;3280;1210;2540
TheTown-143001.jpeg;[217.48457  29.493   290.99954 121.35125];M;Pete_Postlethwaite;M;380;2950;1130;2200
TheTown-212501.jpeg;[370.83118  44.47914 430.68237 131.95552];M;Jon_Hamm;M;590;4320;1220;3700
TheWolfofWallStreet-100631.jpeg;[362.02942 -36.87126 583.33185 263.82446];M;Leonardo_DiCaprio;M;0;5870;2600;3190
TheWolfofWallStreet-100778.jpeg;[475.3979     8.418492 685.239    286.0102  ];M;Leonardo_DiCaprio;M;430;6620;2660;4390
TheWolfofWallStreet-100778.jpeg;[785.88525 192.37747 879.1805  329.25372];M;Leonardo_DiCaprio;M;430;6620;2660;4390
TheWolfofWallStreet-111054.jpeg;[281.871     54.899326 379.93277  180.95232 ];F;Margot_Robbie;F;800;3900;1870;2820
TheWolfofWallStreet-111537.jpeg;[313.10333   52.043797 443.23007  218.674   ];M;Leonardo_DiCaprio;M;810;4590;2360;3040
TheWolfofWallStreet-111537.jpeg;[537.5632  159.6017  552.62054 178.28242];M;Leonardo_DiCaprio;M;810;4590;2360;3040
TheWolfofWallStreet-111537.jpeg;[462.1442  146.58044 481.7677  171.21553];M;Leonardo_DiCaprio;M;810;4590;2360;3040
TheWolfofWallStreet-112796.jpeg;[467.58136   31.207882 563.97815  148.98619 ];M;Leonardo_DiCaprio;M;560;5540;1460;4640
TheWolfofWallStreet-112796.jpeg;[228.09291 168.95018 301.16785 262.18076];F;Leonardo_DiCaprio;M;560;5540;1460;4640
TheWolfofWallStreet-132804.jpeg;[230.73149   50.842693 333.08295  179.8942  ];M;Leonardo_DiCaprio;M;800;3420;1870;2350
TheWolfofWallStreet-144420.jpeg;[239.6816   60.38556 395.13626 271.1167 ];M;Jonah_Hill;M;980;4070;2840;2210
TheWolfofWallStreet-144420.jpeg;[580.136     13.950535 829.9156   264.5389  ];M;Jonah_Hill;M;980;4070;2840;2210
TheWolfofWallStreet-14471.jpeg;[471.31863   24.894571 605.119    222.4805  ];F;Matthew_McConaughey;M;640;6140;2190;4590
TheWolfofWallStreet-14471.jpeg;[780.8064   92.73599 818.09155 145.7458 ];M;Matthew_McConaughey;M;640;6140;2190;4590
TheWolfofWallStreet-150773.jpeg;[332.18918   34.454926 506.46625  270.09412 ];M;Leonardo_DiCaprio;M;770;4890;2630;3040
TheWolfofWallStreet-153575.jpeg;[495.39642   41.920883 673.86035  256.1052  ];M;Leonardo_DiCaprio;M;980;6310;2530;4760
TheWolfofWallStreet-154097.jpeg;[493.8584    49.743855 662.4633   261.328   ];M;Leonardo_DiCaprio;M;770;6550;2630;4690
TheWolfofWallStreet-154097.jpeg;[215.59982   59.675205 338.16666  279.06314 ];F;Leonardo_DiCaprio;M;770;6550;2630;4690
TheWolfofWallStreet-154439.jpeg;[478.9551   55.55223 651.0292  269.64413];M;Leonardo_DiCaprio;M;770;6340;2630;4480
TheWolfofWallStreet-154439.jpeg;[214.05322   60.927364 341.26053  290.7934  ];F;Leonardo_DiCaprio;M;770;6340;2630;4480
TheWolfofWallStreet-154780.jpeg;[511.4572    46.433964 678.01794  260.24402 ];M;Leonardo_DiCaprio;M;770;6550;2630;4690
TheWolfofWallStreet-154780.jpeg;[221.91325   57.912357 354.23407  284.48718 ];F;Leonardo_DiCaprio;M;770;6550;2630;4690
TheWolfofWallStreet-157426.jpeg;[619.60657   49.663284 689.24976  150.4568  ];M;Jon_Bernthal;M;630;6850;1380;6100
TheWolfofWallStreet-157426.jpeg;[358.6186  123.83191 423.79453 207.21434];F;Jon_Bernthal;M;630;6850;1380;6100
TheWolfofWallStreet-157426.jpeg;[ 95.670975  60.76447  167.29997  153.0838  ];M;Jon_Bernthal;M;630;6850;1380;6100
TheWolfofWallStreet-157956.jpeg;[392.0642  167.4099  471.93906 275.8485 ];M;Jon_Bernthal;M;960;6830;1860;5930
TheWolfofWallStreet-157956.jpeg;[611.80133   86.617744 685.19165  193.50266 ];M;Jon_Bernthal;M;960;6830;1860;5930
TheWolfofWallStreet-157956.jpeg;[138.48315   24.626436 266.2651   186.03224 ];M;Jon_Bernthal;M;960;6830;1860;5930
TheWolfofWallStreet-158323.jpeg;[384.08322 153.53667 464.22617 264.70337];F;Jon_Bernthal;M;960;7430;1860;6530
TheWolfofWallStreet-158323.jpeg;[669.58325  90.87402 742.14594 192.62715];M;Jon_Bernthal;M;960;7430;1860;6530
TheWolfofWallStreet-158323.jpeg;[100.8951    20.832413 227.97987  176.05965 ];M;Jon_Bernthal;M;960;7430;1860;6530
TheWolfofWallStreet-162575.jpeg;[546.76733  39.09691 619.13226 138.12636];M;Jon_Bernthal;M;460;6130;1360;5240
TheWolfofWallStreet-163592.jpeg;[654.63837  43.32068 728.72723 140.53522];M;Jon_Bernthal;M;460;7230;1360;6330
TheWolfofWallStreet-18341.jpeg;[546.1092   49.00641 655.0832  202.21146];M;Matthew_McConaughey;M;670;6550;1960;5260
TheWolfofWallStreet-18341.jpeg;[691.40155  66.76055 729.1103  122.21467];M;Matthew_McConaughey;M;670;6550;1960;5260
TheWolfofWallStreet-18471.jpeg;[670.3161   64.55942 708.2099  113.73315];M;Matthew_McConaughey;M;800;5690;1870;4620
TheWolfofWallStreet-18471.jpeg;[474.53055  49.96717 580.53253 192.99255];M;Matthew_McConaughey;M;800;5690;1870;4620
TheWolfofWallStreet-193829.jpeg;[419.69092   43.862144 534.0224   188.91309 ];M;Leonardo_DiCaprio;M;530;5260;1820;3970
TheWolfofWallStreet-222990.jpeg;[208.8547    55.806976 291.94894  171.53311 ];M;Leonardo_DiCaprio;M;960;6520;1710;5770
TheWolfofWallStreet-222990.jpeg;[586.8221   87.60813 660.7923  175.0244 ];M;Leonardo_DiCaprio;M;960;6520;1710;5770
TheWolfofWallStreet-223971.jpeg;[195.32074   60.585827 291.8606   182.8334  ];M;Leonardo_DiCaprio;M;800;3060;1870;1990
TheWolfofWallStreet-237969.jpeg;[243.38472   38.508125 365.29718  184.0305  ];M;Leonardo_DiCaprio;M;670;3820;1960;2530
TheWolfofWallStreet-238845.jpeg;[248.67905  44.03856 369.0897  191.54024];M;Leonardo_DiCaprio;M;800;3780;1870;2700
TheWolfofWallStreet-27363.jpeg;[273.90912  53.41384 401.27896 218.59727];M;Leonardo_DiCaprio;M;820;4110;2110;2820
TheWolfofWallStreet-36883.jpeg;[240.72037  64.78173 348.2268  208.62308];M;Leonardo_DiCaprio;M;920;3540;1990;2470
TheWolfofWallStreet-42505.jpeg;[474.664     59.986183 616.33276  246.7848  ];M;Jon_Bernthal;M;810;6310;2360;4760
TheWolfofWallStreet-42505.jpeg;[162.38396 121.72541 227.98373 223.83264];M;Jon_Bernthal;M;810;6310;2360;4760
TheWolfofWallStreet-42801.jpeg;[183.0919    49.664158 303.67447  191.89282 ];M;Leonardo_DiCaprio;M;670;2960;1960;1670
TheWolfofWallStreet-42801.jpeg;[588.7398    57.814342 697.01483  235.27396 ];M;Leonardo_DiCaprio;M;670;2960;1960;1670
TheWolfofWallStreet-42801.jpeg;[734.2246    44.259003 875.4024   280.8695  ];M;Leonardo_DiCaprio;M;670;2960;1960;1670
TheWolfofWallStreet-42937.jpeg;[313.88065   63.907463 411.77515  188.66228 ];M;Leonardo_DiCaprio;M;800;4020;1870;2940
TheWolfofWallStreet-42937.jpeg;[580.69      64.797935 699.3822   247.2463  ];M;Leonardo_DiCaprio;M;800;4020;1870;2940
TheWolfofWallStreet-42937.jpeg;[709.65137  59.83613 861.82294 299.66336];M;Leonardo_DiCaprio;M;800;4020;1870;2940
TheWolfofWallStreet-46227.jpeg;[156.10104 -73.26753 465.7755  333.5709 ];M;Leonardo_DiCaprio;M;270;4910;3480;1700
