frame_name;guessed_gender;gender;actor_name;position;top;right;bottom;left
Schlussakkord-114295.jpeg;F;F;Lil_Dagover;[350.46713 146.18745 626.4501  521.14923];170.0;669.0;491.0;348.0
Schlussakkord-118755.jpeg;M;M;Willy_Birgel;[445.61606 152.99634 598.9041  354.30634];160.0;613.0;345.0;428.0
Schlussakkord-119330.jpeg;M;M;Willy_Birgel;[395.77872  91.63147 692.96826 478.25284];134.0;669.0;455.0;348.0
Schlussakkord-127458.jpeg;F;F;Lil_Dagover;[327.82306  78.44418 470.60236 280.8609 ];116.0;494.0;270.0;339.0
Schlussakkord-127458.jpeg;M;F;Lil_Dagover;[777.98236 175.59584 870.92444 308.3575 ];116.0;494.0;270.0;339.0
Schlussakkord-128249.jpeg;M;M;Willy_Birgel;[432.652   142.10379 508.81128 246.58183];156.0;514.0;245.0;424.0
Schlussakkord-128249.jpeg;M;M;Willy_Birgel;[  4.3367147 269.04108    40.45323   318.99466  ];156.0;514.0;245.0;424.0
Schlussakkord-128249.jpeg;M;M;Willy_Birgel;[263.49094 176.12381 291.5426  212.89275];156.0;514.0;245.0;424.0
Schlussakkord-128249.jpeg;M;M;Willy_Birgel;[737.1143  214.50084 760.33636 243.66872];156.0;514.0;245.0;424.0
Schlussakkord-128537.jpeg;M;M;Willy_Birgel;[438.7506  141.86577 515.5389  246.87523];156.0;524.0;245.0;434.0
Schlussakkord-128537.jpeg;M;M;Willy_Birgel;[  8.974381 271.29633   43.72408  320.2129  ];156.0;524.0;245.0;434.0
Schlussakkord-128537.jpeg;M;M;Willy_Birgel;[264.52362 177.59947 290.4911  213.23102];156.0;524.0;245.0;434.0
Schlussakkord-128537.jpeg;F;M;Willy_Birgel;[793.64636 229.27527 815.0266  254.74341];156.0;524.0;245.0;434.0
Schlussakkord-129616.jpeg;M;M;Willy_Birgel;[420.45056  94.34094 470.05066 166.28131];101.0;460.0;163.0;398.0
Schlussakkord-132924.jpeg;M;M;Albert_Lippert;[365.44635   62.997154 500.9465   250.9018  ];110.0;483.0;239.0;354.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[395.6701  220.62791 479.0529  319.24512];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[390.11905   18.065338 434.72205   73.20352 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[607.4262    56.767094 656.5896   113.54592 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[526.7539    24.057425 574.5775    78.63117 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[228.17456  91.19088 268.6493  139.5627 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[683.5185   93.83975 750.8035  165.19736];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[ 97.90324   55.904495 134.2085    96.451195];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[285.74597   13.569027 318.82254   58.863796];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[459.0698   91.58199 505.46326 145.91515];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[306.08734 114.32782 367.82803 185.38081];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[515.1458  121.56022 576.4069  195.16858];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[ 48.67594  97.5328   88.02664 148.15567];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[218.22415   44.625504 255.9747    91.63624 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[107.88543 147.98792 161.14343 212.42685];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[717.9277    13.604304 756.2949    58.339794];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[53.493572 42.014854 81.91573  75.26592 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[323.83463  42.03273 358.71228  85.72767];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[785.297    67.48612 842.00726 123.49735];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[179.07645  33.54043 210.23587  70.32507];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[335.9981    72.573746 381.89093  129.62463 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[ 84.43017   11.612607 108.00526   42.406715];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[822.76465  -18.77688  858.6361    29.602291];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;F;M;Albert_Lippert;[659.4069   -17.212423 696.23724   27.35517 ];113.0;361.0;188.0;287.0
Schlussakkord-133284.jpeg;M;M;Albert_Lippert;[198.91982   21.235674 222.96681   49.35118 ];113.0;361.0;188.0;287.0
Schlussakkord-133428.jpeg;M;M;Albert_Lippert;[404.35403   59.593082 541.34906  257.7331  ];110.0;526.0;239.0;397.0
Schlussakkord-133572.jpeg;M;M;Albert_Lippert;[309.79996  58.95527 445.54984 267.31723];77.0;448.0;263.0;262.0
Schlussakkord-133716.jpeg;M;M;Albert_Lippert;[391.2433   68.9289  532.6326  267.19788];116.0;528.0;270.0;373.0
Schlussakkord-133931.jpeg;M;M;Albert_Lippert;[341.73337  71.39726 490.5248  272.62527];116.0;476.0;270.0;322.0
Schlussakkord-134363.jpeg;M;M;Albert_Lippert;[115.57854 173.14374 151.66606 222.33754];82.0;583.0;211.0;454.0
Schlussakkord-134363.jpeg;M;M;Albert_Lippert;[493.3097   71.71714 589.02747 212.3638 ];82.0;583.0;211.0;454.0
Schlussakkord-134363.jpeg;F;M;Albert_Lippert;[ 91.88819  69.66413 122.56987 109.48028];82.0;583.0;211.0;454.0
Schlussakkord-134363.jpeg;M;M;Albert_Lippert;[310.03015 195.39676 348.1354  234.73985];82.0;583.0;211.0;454.0
Schlussakkord-134363.jpeg;M;M;Albert_Lippert;[187.7476   66.29614 215.64676 104.75019];82.0;583.0;211.0;454.0
Schlussakkord-134723.jpeg;M;M;Albert_Lippert;[468.6153   97.59059 569.74274 239.27852];110.0;569.0;239.0;440.0
Schlussakkord-134723.jpeg;M;M;Albert_Lippert;[172.0496  199.4676  214.06897 244.37373];110.0;569.0;239.0;440.0
Schlussakkord-134723.jpeg;F;M;Albert_Lippert;[ 93.45571   68.65287  124.52589  107.788704];110.0;569.0;239.0;440.0
Schlussakkord-134723.jpeg;M;M;Albert_Lippert;[292.79114 185.47067 325.14755 229.13553];110.0;569.0;239.0;440.0
Schlussakkord-134723.jpeg;M;M;Albert_Lippert;[189.52115   61.536064 218.38133  101.795395];110.0;569.0;239.0;440.0
Schlussakkord-134723.jpeg;M;M;Albert_Lippert;[725.6596   71.51684 745.88153  99.63851];110.0;569.0;239.0;440.0
Schlussakkord-135154.jpeg;M;M;Albert_Lippert;[433.3143   94.41899 516.4943  204.57668];121.0;511.0;196.0;436.0
Schlussakkord-135154.jpeg;M;M;Albert_Lippert;[657.25793   43.492737 686.15515   82.06153 ];121.0;511.0;196.0;436.0
Schlussakkord-18127.jpeg;M;M;Willy_Birgel;[321.68555 164.82474 478.96674 384.9482 ];180.0;469.0;366.0;283.0
Schlussakkord-18703.jpeg;M;M;Willy_Birgel;[255.48611 211.15714 428.05066 432.91653];263.0;448.0;449.0;262.0
Schlussakkord-18703.jpeg;M;M;Willy_Birgel;[646.40924 384.85568 761.6735  604.6938 ];263.0;448.0;449.0;262.0
Schlussakkord-18775.jpeg;M;M;Willy_Birgel;[295.24237 174.27792 425.6026  358.5684 ];180.0;469.0;366.0;283.0
Schlussakkord-18775.jpeg;M;M;Willy_Birgel;[657.19293 382.1132  769.4521  594.6484 ];180.0;469.0;366.0;283.0
Schlussakkord-19062.jpeg;M;F;Lil_Dagover;[355.1166  165.03616 417.53156 261.40384];135.0;619.0;198.0;557.0
Schlussakkord-19062.jpeg;M;F;Lil_Dagover;[574.6576  128.02615 629.64264 202.96045];135.0;619.0;198.0;557.0
Schlussakkord-19710.jpeg;M;M;Willy_Birgel;[468.6601  104.71456 541.241   206.90103];116.0;544.0;206.0;454.0
Schlussakkord-19710.jpeg;F;M;Willy_Birgel;[235.96649 125.81629 302.749   217.11705];116.0;544.0;206.0;454.0
Schlussakkord-22659.jpeg;F;F;Lil_Dagover;[367.35574 229.16273 436.17557 326.839  ];236.0;464.0;325.0;374.0
Schlussakkord-22659.jpeg;M;F;Lil_Dagover;[718.2131  240.70341 785.07465 326.51837];236.0;464.0;325.0;374.0
Schlussakkord-22659.jpeg;M;F;Lil_Dagover;[607.6808   72.91851 668.52795 155.02042];236.0;464.0;325.0;374.0
Schlussakkord-22659.jpeg;M;F;Lil_Dagover;[ 83.90962 225.60156 155.3479  318.95978];236.0;464.0;325.0;374.0
Schlussakkord-22659.jpeg;M;F;Lil_Dagover;[ 45.409813 403.82758  172.83485  578.3709  ];236.0;464.0;325.0;374.0
Schlussakkord-22947.jpeg;M;M;Albert_Lippert;[450.0696  411.72568 508.86206 501.7025 ];420.0;519.0;495.0;444.0
Schlussakkord-23306.jpeg;M;M;Albert_Lippert;[464.55096   95.257484 566.6177   240.71469 ];110.0;569.0;239.0;440.0
Schlussakkord-23738.jpeg;F;F;Lil_Dagover;[205.04433 368.38065 245.23814 422.12314];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;M;F;Lil_Dagover;[232.40433 266.32333 268.62042 311.05994];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;F;F;Lil_Dagover;[659.23175 283.12747 693.7235  321.94382];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;F;F;Lil_Dagover;[761.60126 302.14514 799.2673  349.86563];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;F;F;Lil_Dagover;[ 27.14885 291.22375  60.82781 331.3119 ];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;M;F;Lil_Dagover;[327.4769  293.55023 370.3545  346.31195];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;M;F;Lil_Dagover;[ 47.99257 261.2847   79.79763 306.57172];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;F;F;Lil_Dagover;[356.05716 194.3683  385.96927 229.40747];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;M;F;Lil_Dagover;[ 60.820084 157.82974   91.576416 191.82755 ];305.0;804.0;348.0;760.0
Schlussakkord-23738.jpeg;M;F;Lil_Dagover;[  5.951517 392.0308    50.226387 456.93848 ];305.0;804.0;348.0;760.0
Schlussakkord-24889.jpeg;F;F;Lil_Dagover;[255.60545 141.3105  334.1828  246.01677];146.0;325.0;236.0;235.0
Schlussakkord-24889.jpeg;F;F;Lil_Dagover;[450.13068 221.0222  504.13367 303.6212 ];146.0;325.0;236.0;235.0
Schlussakkord-24889.jpeg;M;F;Lil_Dagover;[468.78973   60.292355 539.6066   185.64873 ];146.0;325.0;236.0;235.0
Schlussakkord-31362.jpeg;F;F;Lil_Dagover;[314.94247  59.08602 660.0323  572.0723 ];92.0;605.0;554.0;142.0
Schlussakkord-35390.jpeg;M;M;Theodor_Loos;[373.01526  76.66655 500.16785 281.9566 ];435.0;126.0;524.0;36.0
Schlussakkord-35390.jpeg;M;M;Theodor_Loos;[ 40.459587 405.6171   136.81358  531.7811  ];435.0;126.0;524.0;36.0
Schlussakkord-35390.jpeg;F;M;Theodor_Loos;[200.21829 312.7473  286.9728  429.11243];435.0;126.0;524.0;36.0
Schlussakkord-35390.jpeg;M;M;Theodor_Loos;[ 13.280552 274.60837   80.287155 365.9095  ];435.0;126.0;524.0;36.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[ 71.70657 520.2946  113.92909 570.00995];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[355.39648 573.75183 400.3568  633.5146 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[101.81409 466.38632 132.66487 503.47125];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[643.5104 557.2963 687.4773 611.7053];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[183.09665 544.90375 219.73523 591.909  ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[549.9066  544.6899  589.36804 595.2194 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[325.01483 509.62646 361.79837 555.06024];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[459.49445 552.6379  496.49658 598.51086];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[259.5896  445.54486 285.53955 477.33334];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[266.85767 504.4176  298.89148 544.6234 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[233.45891 548.921   278.5811  609.85254];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[473.84073 412.6724  499.06226 443.0985 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[441.15405 430.82092 469.05527 465.67923];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[ 14.588677 525.2516    47.616173 565.96344 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[142.60289 505.85345 180.93463 547.2765 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[599.68475 395.37173 621.7321  423.57883];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[322.92053 444.41757 350.6897  477.12512];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[513.58685 408.33005 534.07965 435.60202];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[476.23373 471.45883 504.86908 505.9712 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[719.5922  490.99213 752.70337 534.3878 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[362.72922 403.58328 385.54843 431.6102 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[ 40.123924 467.80884   73.62046  505.18454 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[380.8285  465.28915 409.38058 498.50146];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[563.1074  473.03488 590.9726  508.31345];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[205.77577 431.02597 231.87766 464.63907];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[828.8429  521.47864 864.1945  563.6238 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[789.54517 578.93066 836.8276  641.992  ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[164.4424  431.2718  188.93051 461.0613 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[589.1815  448.9577  616.2129  484.23962];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[318.6331  417.15875 344.55203 446.70975];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[564.9818  410.84195 590.4042  442.16873];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[613.3516  438.50598 637.6011  469.12198];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[539.49396 393.97574 560.24304 419.50592];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[496.1424  597.5678  545.68427 662.514  ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[632.15015 422.78693 655.4763  453.23456];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[217.55476 256.6891  236.06407 279.56207];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[404.24216 408.78937 427.308   437.70062];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[148.94049 263.5705  171.17165 290.00583];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[517.113   451.86404 541.8946  481.0351 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[ -1.3039033 467.20114    28.971878  499.69165  ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[662.14545 459.35797 690.27246 493.14734];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[705.56396 378.1714  724.4257  401.935  ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[660.9563  670.0376  708.7288  720.04517];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[641.6366  500.58847 675.07153 537.77057];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[291.65524 255.34712 310.00223 277.9894 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[ 83.79418 247.2157  105.58712 274.8175 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[642.3132  401.75458 663.3956  427.43713];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[539.1408  427.10648 564.3116  457.92188];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[841.10693 429.8592  864.54285 459.999  ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[378.05835 439.9281  403.37604 467.48376];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[744.70087 479.5421  773.9768  516.15674];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[736.7438 402.044  756.875  426.9382];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[353.20557 260.2869  373.52847 284.05655];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[680.2828  387.98264 698.64886 409.92795];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;F;F;Lil_Dagover;[626.5669  379.34528 648.8131  404.41818];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[455.49713 407.85287 475.8947  434.5121 ];510.0;301.0;546.0;265.0
Schlussakkord-44165.jpeg;M;F;Lil_Dagover;[856.18445 404.27264 875.0388  428.40912];510.0;301.0;546.0;265.0
Schlussakkord-45748.jpeg;M;M;Willy_Birgel;[449.05478   97.956764 513.18744  179.87097 ];108.0;508.0;170.0;446.0
Schlussakkord-45748.jpeg;M;M;Willy_Birgel;[  8.653509 183.44786   93.951355 307.2451  ];108.0;508.0;170.0;446.0
Schlussakkord-46035.jpeg;M;M;Willy_Birgel;[579.8054  132.68474 635.14795 208.24318];142.0;633.0;205.0;570.0
Schlussakkord-46035.jpeg;M;M;Willy_Birgel;[ 11.251493 184.54567   60.629997 254.33533 ];142.0;633.0;205.0;570.0
Schlussakkord-46035.jpeg;M;M;Willy_Birgel;[242.22035 161.46788 296.38644 233.12662];142.0;633.0;205.0;570.0
Schlussakkord-46035.jpeg;M;M;Willy_Birgel;[752.21893  -10.2631   797.77606   44.635708];142.0;633.0;205.0;570.0
Schlussakkord-46035.jpeg;F;M;Willy_Birgel;[399.59766 237.63326 445.32605 297.34338];142.0;633.0;205.0;570.0
Schlussakkord-46035.jpeg;F;M;Willy_Birgel;[304.76895  81.21187 330.3976  121.91762];142.0;633.0;205.0;570.0
Schlussakkord-46251.jpeg;M;M;Willy_Birgel;[424.9225    38.253036 575.3779   250.24883 ];57.0;551.0;242.0;366.0
Schlussakkord-46251.jpeg;F;M;Willy_Birgel;[602.3028    59.582844 676.131    151.72884 ];57.0;551.0;242.0;366.0
Schlussakkord-46683.jpeg;M;M;Willy_Birgel;[426.5872  117.50678 541.3015  271.69864];139.0;540.0;268.0;411.0
Schlussakkord-46683.jpeg;F;M;Willy_Birgel;[216.8356  218.00526 315.19827 358.12305];139.0;540.0;268.0;411.0
Schlussakkord-47042.jpeg;M;F;Lil_Dagover;[454.89734 155.26152 532.232   269.3823 ];163.0;533.0;271.0;426.0
Schlussakkord-47474.jpeg;M;M;Willy_Birgel;[433.16074  45.00644 550.44244 197.94751];80.0;533.0;187.0;426.0
Schlussakkord-48625.jpeg;M;M;Willy_Birgel;[117.67089   74.005325 209.7958   200.75682 ];104.0;211.0;211.0;103.0
Schlussakkord-48625.jpeg;F;M;Willy_Birgel;[633.1334  137.42097 714.2164  250.48454];104.0;211.0;211.0;103.0
Schlussakkord-56393.jpeg;F;F;Lil_Dagover;[366.92444   86.932335 570.2445   374.8283  ];118.0;563.0;341.0;340.0
Schlussakkord-58407.jpeg;M;M;Willy_Birgel;[444.3377   81.49438 515.5886  178.77155];96.0;502.0;171.0;428.0
Schlussakkord-58407.jpeg;M;M;Willy_Birgel;[570.61176 118.3021  637.3731  230.29068];96.0;502.0;171.0;428.0
Schlussakkord-58407.jpeg;M;M;Willy_Birgel;[120.732025 126.975586 194.96318  242.87985 ];96.0;502.0;171.0;428.0
Schlussakkord-58407.jpeg;M;M;Willy_Birgel;[362.94977 124.09162 417.5474  190.17241];96.0;502.0;171.0;428.0
Schlussakkord-63370.jpeg;F;F;Lil_Dagover;[482.9056  161.6992  559.6977  266.88712];176.0;563.0;265.0;474.0
Schlussakkord-63370.jpeg;M;F;Lil_Dagover;[489.4417    68.924446 535.02094  123.58103 ];176.0;563.0;265.0;474.0
Schlussakkord-63514.jpeg;M;M;Kurt_Meisel;[409.74582  42.02651 498.91904 162.85695];68.0;509.0;175.0;402.0
Schlussakkord-63514.jpeg;M;M;Kurt_Meisel;[656.2266    52.111607 702.7037   109.093445];68.0;509.0;175.0;402.0
Schlussakkord-65024.jpeg;M;M;Willy_Birgel;[462.49768  -20.013544 580.93384  145.83823 ];10.0;583.0;139.0;454.0
Schlussakkord-65024.jpeg;M;M;Willy_Birgel;[123.94387  99.44735 228.64882 245.586  ];10.0;583.0;139.0;454.0
Schlussakkord-65528.jpeg;M;M;Theodor_Loos;[632.98016   58.880905 716.8706   168.44858 ];68.0;712.0;175.0;605.0
Schlussakkord-65528.jpeg;M;M;Theodor_Loos;[214.44632  78.57303 275.73474 187.17632];68.0;712.0;175.0;605.0
Schlussakkord-65672.jpeg;M;M;Theodor_Loos;[610.91565   48.295357 696.04346  161.51833 ];56.0;689.0;163.0;581.0
Schlussakkord-65672.jpeg;M;F;Lil_Dagover;[610.91565   48.295357 696.04346  161.51833 ];110.0;397.0;239.0;268.0
Schlussakkord-65672.jpeg;F;M;Theodor_Loos;[276.4941   86.21764 386.09848 221.93564];56.0;689.0;163.0;581.0
Schlussakkord-65672.jpeg;F;F;Lil_Dagover;[276.4941   86.21764 386.09848 221.93564];110.0;397.0;239.0;268.0
Schlussakkord-67542.jpeg;M;M;Theodor_Loos;[561.5863   95.14701 645.60986 207.44373];104.0;641.0;211.0;533.0
Schlussakkord-68837.jpeg;M;M;Albert_Lippert;[255.03082  70.55657 386.73273 261.85968];98.0;425.0;253.0;270.0
Schlussakkord-68837.jpeg;F;M;Albert_Lippert;[536.75165 149.16222 633.02295 286.51743];98.0;425.0;253.0;270.0
Schlussakkord-74735.jpeg;M;M;Willy_Birgel;[476.2198  115.61185 577.54504 248.56253];139.0;583.0;268.0;454.0
Schlussakkord-74735.jpeg;F;M;Willy_Birgel;[212.2966  237.26385 282.19104 376.7419 ];139.0;583.0;268.0;454.0
Schlussakkord-75094.jpeg;M;M;Willy_Birgel;[318.08588  91.9349  490.17087 344.4319 ];139.0;489.0;325.0;304.0
Schlussakkord-75238.jpeg;M;M;Theodor_Loos;[512.98395  93.30847 669.5301  297.66852];133.0;666.0;288.0;511.0
Schlussakkord-75238.jpeg;F;M;Theodor_Loos;[280.9424  146.39041 443.69653 365.27762];133.0;666.0;288.0;511.0
Schlussakkord-75382.jpeg;M;M;Theodor_Loos;[501.7158  111.02332 657.9144  314.7634 ];139.0;675.0;325.0;489.0
Schlussakkord-75382.jpeg;F;M;Theodor_Loos;[269.45633 176.11978 429.87775 388.19278];139.0;675.0;325.0;489.0
Schlussakkord-75526.jpeg;M;M;Theodor_Loos;[486.247    111.025505 653.3325   329.21243 ];167.0;648.0;322.0;494.0
Schlussakkord-75526.jpeg;F;M;Theodor_Loos;[294.92828 165.74957 453.37903 384.3067 ];167.0;648.0;322.0;494.0
Schlussakkord-75598.jpeg;F;M;Theodor_Loos;[284.70078 146.34158 453.73462 378.68774];167.0;666.0;322.0;511.0
Schlussakkord-75598.jpeg;M;M;Theodor_Loos;[502.45477 112.23709 660.228   326.731  ];167.0;666.0;322.0;511.0
Schlussakkord-75742.jpeg;M;M;Theodor_Loos;[513.98126 109.20364 671.918   316.9979 ];167.0;683.0;322.0;528.0
Schlussakkord-75742.jpeg;F;M;Theodor_Loos;[284.64395 162.0011  447.35916 386.6185 ];167.0;683.0;322.0;528.0
Schlussakkord-75886.jpeg;M;F;Lil_Dagover;[641.1356  113.81123 712.89734 207.12003];121.0;701.0;196.0;627.0
Schlussakkord-76389.jpeg;M;M;Willy_Birgel;[634.3443    65.035484 720.2306   192.83107 ];80.0;724.0;187.0;617.0
Schlussakkord-76389.jpeg;F;M;Willy_Birgel;[362.48172 104.9685  467.86508 257.0539 ];80.0;724.0;187.0;617.0
Schlussakkord-76389.jpeg;M;M;Willy_Birgel;[734.0989  133.58203 817.14166 298.19138];80.0;724.0;187.0;617.0
Schlussakkord-77468.jpeg;M;M;Willy_Birgel;[441.52362 124.13707 543.3599  257.10645];139.0;554.0;268.0;425.0
Schlussakkord-77468.jpeg;F;M;Willy_Birgel;[398.33408 412.85028 498.39246 530.9417 ];139.0;554.0;268.0;425.0
Schlussakkord-80561.jpeg;F;F;Lil_Dagover;[369.81235 146.90858 460.94656 268.1906 ];163.0;485.0;271.0;378.0
Schlussakkord-80561.jpeg;F;M;Albert_Lippert;[369.81235 146.90858 460.94656 268.1906 ];196.0;683.0;285.0;593.0
Schlussakkord-80561.jpeg;M;F;Lil_Dagover;[582.11664 159.05    685.8601  296.13953];163.0;485.0;271.0;378.0
Schlussakkord-80561.jpeg;M;M;Albert_Lippert;[582.11664 159.05    685.8601  296.13953];196.0;683.0;285.0;593.0
Schlussakkord-80633.jpeg;F;F;Lil_Dagover;[365.91718 140.03189 458.26987 268.2196 ];166.0;474.0;255.0;384.0
Schlussakkord-80633.jpeg;M;F;Lil_Dagover;[559.3886  173.18561 652.6471  313.67657];166.0;474.0;255.0;384.0
